prospect_id,full_name,title,seniority_tier,seniority_mult,company,is_mql,is_opp,is_closed_won,pipeline_value,touch_number,channel,campaign_name,utm_source,utm_medium,utm_campaign,utm_content,utm_term,timestamp,form_type
PRO-00037,Cameron Smith,Chief Data Officer,c_suite_vp,1.5,Apex Workflows,True,False,False,0,2,google,GGL-NonBrand-ETL-Tools,google,paid-search,ggl_nonbrand_etl_tools,text-ad_competitor,data-integration-platform,2025-03-04T13:23:00,newsletter_signup
PRO-00037,Cameron Smith,Chief Data Officer,c_suite_vp,1.5,Apex Workflows,True,False,False,0,3,g2,G2-Retarget-CategoryBuyers,g2,review-site,g2_retarget_categorybuyers,badge-display_integration,pipeline-software-evaluation,2025-03-24T10:10:00,newsletter_signup
PRO-00037,Cameron Smith,Chief Data Officer,c_suite_vp,1.5,Apex Workflows,True,False,False,0,4,google,GGL-RLSA-HighIntent-Visitors,google,paid-search,ggl_rlsa_highintent_visitors,text-ad_rlsa,syncflow-alternative,2025-04-07T17:09:00,newsletter_signup
PRO-00038,Dana Hall,Analytics Manager,manager,1.0,Queryspan,False,False,False,0,1,google,GGL-Competitor-Pipeform-Alt,google,paid-search,ggl_competitor_pipeform_alt,text-ad_competitor,syncflow-alternative,2025-06-26T17:19:00,newsletter_signup
PRO-00038,Dana Hall,Analytics Manager,manager,1.0,Queryspan,False,False,False,0,2,programmatic,DSP-ABM-AirCover-Strategic,stackadapt,display,dsp_abm_aircover_strategic,display-banner_abm,retarget-site-visitors-14d,2025-07-07T11:24:00,newsletter_signup
PRO-00039,Emery Davis,BI Analyst,ic_analyst,0.75,Syncflow,True,True,False,83224,1,google,GGL-Competitor-Pipeform-Alt,google,paid-search,ggl_competitor_pipeform_alt,text-ad_rlsa,data-pipeline-tools,2025-10-17T08:58:00,newsletter_signup
PRO-00039,Emery Davis,BI Analyst,ic_analyst,0.75,Syncflow,True,True,False,83224,2,linkedin,LI-MOFU-Demo-DataEngineers,linkedin,paid-social,li_mofu_demo_dataengineers,single-image_social-proof_cta-demo,li-ent-data-engineers,2025-10-29T11:40:00,demo_request
PRO-00040,Skyler Robinson,VP of Data Engineering,c_suite_vp,1.5,Dataduct,True,True,False,162072,1,linkedin,LI-Retarget-SiteVisitors-30d,linkedin,paid-social,li_retarget_sitevisitors_30d,single-image_thought-leadership_cta-learn-more,li-abm-strategic-accounts,2025-08-01T10:12:00,newsletter_signup
PRO-00040,Skyler Robinson,VP of Data Engineering,c_suite_vp,1.5,Dataduct,True,True,False,162072,2,programmatic,DSP-Awareness-DataEngineers,stackadapt,display,dsp_awareness_dataengineers,display-banner_retarget,lookalike-data-engineers,2025-08-12T10:16:00,trial_signup
PRO-00040,Skyler Robinson,VP of Data Engineering,c_suite_vp,1.5,Dataduct,True,True,False,162072,3,google,GGL-NonBrand-ETL-Tools,google,paid-search,ggl_nonbrand_etl_tools,text-ad_competitor,streamlink-vs-syncflow,2025-09-01T09:29:00,newsletter_signup
PRO-00041,Skyler Kim,BI Manager,manager,1.0,Meridian Cloud,True,True,False,47739,1,google,GGL-NonBrand-DataPipeline,google,paid-search,ggl_nonbrand_datapipeline,text-ad_competitor,data-integration-platform,2025-08-21T13:43:00,trial_signup
PRO-00041,Skyler Kim,BI Manager,manager,1.0,Meridian Cloud,True,True,False,47739,2,linkedin,LI-ENT-Awareness-DataPipeline,linkedin,paid-social,li_ent_awareness_datapipeline,single-image_thought-leadership_cta-learn-more,li-abm-strategic-accounts,2025-09-02T09:43:00,gated_content_download
PRO-00041,Skyler Kim,BI Manager,manager,1.0,Meridian Cloud,True,True,False,47739,3,programmatic,DSP-ABM-AirCover-Strategic,stackadapt,display,dsp_abm_aircover_strategic,display-banner_abm,abm-strategic-accounts,2025-09-10T15:58:00,demo_request
PRO-00042,Quinn Hall,Director of Data,director,1.25,Axiom Cloud,True,False,False,0,1,google,GGL-NonBrand-ETL-Tools,google,paid-search,ggl_nonbrand_etl_tools,text-ad_rlsa,streamlink-vs-syncflow,2025-10-06T14:37:00,gated_content_download
PRO-00042,Quinn Hall,Director of Data,director,1.25,Axiom Cloud,True,False,False,0,2,programmatic,DSP-Retarget-HighIntent-14d,stackadapt,display,dsp_retarget_highintent_14d,display-banner_abm,lookalike-data-engineers,2025-10-20T17:26:00,gated_content_download
PRO-00042,Quinn Hall,Director of Data,director,1.25,Axiom Cloud,True,False,False,0,3,google,GGL-RLSA-HighIntent-Visitors,google,paid-search,ggl_rlsa_highintent_visitors,text-ad_rlsa,pipeform-alternative,2025-11-03T15:15:00,demo_request
PRO-00043,Jordan Moore,Director of Data Engineering,director,1.25,Stackbridge,True,False,False,0,1,linkedin,LI-Retarget-PricingPage-14d,linkedin,paid-social,li_retarget_pricingpage_14d,single-image_pain-point_cta-demo,li-ent-data-engineers,2025-08-21T09:42:00,trial_signup
PRO-00043,Jordan Moore,Director of Data Engineering,director,1.25,Stackbridge,True,False,False,0,2,google,GGL-Brand-Syncflow-Exact,google,paid-search,ggl_brand_syncflow_exact,text-ad_competitor,data-pipeline-tools,2025-09-01T10:50:00,newsletter_signup
PRO-00043,Jordan Moore,Director of Data Engineering,director,1.25,Stackbridge,True,False,False,0,3,google,GGL-NonBrand-DataPipeline,google,paid-search,ggl_nonbrand_datapipeline,text-ad_search,data-pipeline-tools,2025-09-22T11:21:00,newsletter_signup
PRO-00043,Jordan Moore,Director of Data Engineering,director,1.25,Stackbridge,True,False,False,0,4,g2,G2-GridReport-ETL-Gated,g2,review-site,g2_gridreport_etl_gated,gated-report_etl,etl-tools-comparison,2025-10-13T10:07:00,gated_content_download
PRO-00044,Finley Miller,Director of Data Engineering,director,1.25,Syncflow,True,False,False,0,1,google,GGL-Competitor-Pipeform-Alt,google,paid-search,ggl_competitor_pipeform_alt,text-ad_rlsa,syncflow-alternative,2025-08-04T16:07:00,newsletter_signup
PRO-00044,Finley Miller,Director of Data Engineering,director,1.25,Syncflow,True,False,False,0,2,linkedin,LI-Retarget-SiteVisitors-30d,linkedin,paid-social,li_retarget_sitevisitors_30d,single-image_pain-point_cta-demo,li-abm-strategic-accounts,2025-08-12T15:32:00,gated_content_download
PRO-00045,Kendall Moore,Data Platform Manager,manager,1.0,Gridlane,False,False,False,0,1,linkedin,LI-Retarget-SiteVisitors-30d,linkedin,paid-social,li_retarget_sitevisitors_30d,single-image_social-proof_cta-demo,li-ent-data-engineers,2025-08-18T09:57:00,gated_content_download
PRO-00045,Kendall Moore,Data Platform Manager,manager,1.0,Gridlane,False,False,False,0,2,g2,G2-Badge-LP-Integration,g2,review-site,g2_badge_lp_integration,retarget-banner_category,pipeline-software-evaluation,2025-09-03T17:35:00,gated_content_download
PRO-00045,Kendall Moore,Data Platform Manager,manager,1.0,Gridlane,False,False,False,0,3,g2,G2-Retarget-CategoryBuyers,g2,review-site,g2_retarget_categorybuyers,gated-report_etl,pipeline-software-evaluation,2025-09-18T17:27:00,newsletter_signup
PRO-00046,Avery Taylor,BI Analyst,ic_analyst,0.75,Helix Analytics,False,False,False,0,1,google,GGL-NonBrand-DataPipeline,google,paid-search,ggl_nonbrand_datapipeline,text-ad_rlsa,syncflow-alternative,2025-08-21T14:26:00,newsletter_signup
PRO-00046,Avery Taylor,BI Analyst,ic_analyst,0.75,Helix Analytics,False,False,False,0,2,programmatic,DSP-ABM-AirCover-Strategic,stackadapt,display,dsp_abm_aircover_strategic,display-banner_abm,abm-strategic-accounts,2025-09-02T10:43:00,gated_content_download
PRO-00046,Avery Taylor,BI Analyst,ic_analyst,0.75,Helix Analytics,False,False,False,0,3,g2,G2-GridReport-ETL-Gated,g2,review-site,g2_gridreport_etl_gated,retarget-banner_category,pipeline-software-evaluation,2025-09-10T13:51:00,newsletter_signup
PRO-00047,Kendall Garcia,Data Engineering Manager,manager,1.0,Beacon Platforms,True,False,False,0,1,linkedin,LI-ENT-Awareness-DataIntegration,linkedin,paid-social,li_ent_awareness_dataintegration,single-image_social-proof_cta-demo,li-lookalike-closed-won,2025-06-09T13:06:00,gated_content_download
PRO-00047,Kendall Garcia,Data Engineering Manager,manager,1.0,Beacon Platforms,True,False,False,0,2,google,GGL-Brand-Syncflow-Exact,google,paid-search,ggl_brand_syncflow_exact,text-ad_rlsa,pipeform-alternative,2025-06-17T13:54:00,gated_content_download
PRO-00047,Kendall Garcia,Data Engineering Manager,manager,1.0,Beacon Platforms,True,False,False,0,3,google,GGL-Competitor-Streamlink-Alt,google,paid-search,ggl_competitor_streamlink_alt,text-ad_competitor,streamlink-vs-syncflow,2025-06-30T16:49:00,gated_content_download
PRO-00047,Kendall Garcia,Data Engineering Manager,manager,1.0,Beacon Platforms,True,False,False,0,4,programmatic,DSP-Retarget-HighIntent-14d,stackadapt,display,dsp_retarget_highintent_14d,display-banner_abm,abm-strategic-accounts,2025-07-09T12:44:00,trial_signup
PRO-00048,Peyton Kim,Data Engineer,ic_analyst,0.75,Dataduct,True,True,False,67932,1,linkedin,LI-MOFU-Demo-DataEngineers,linkedin,paid-social,li_mofu_demo_dataengineers,single-image_social-proof_cta-demo,li-retarget-site-visitors-30d,2025-09-29T11:24:00,gated_content_download
PRO-00048,Peyton Kim,Data Engineer,ic_analyst,0.75,Dataduct,True,True,False,67932,2,linkedin,LI-ENT-Awareness-DataPipeline,linkedin,paid-social,li_ent_awareness_datapipeline,single-image_social-proof_cta-demo,li-mid-analytics-directors,2025-10-13T17:38:00,trial_signup
PRO-00049,Jamie Martin,Analytics Manager,manager,1.0,Helix Analytics,True,False,False,0,1,linkedin,LI-Retarget-PricingPage-14d,linkedin,paid-social,li_retarget_pricingpage_14d,single-image_product-feature_cta-trial,li-abm-strategic-accounts,2025-02-28T13:27:00,newsletter_signup
PRO-00049,Jamie Martin,Analytics Manager,manager,1.0,Helix Analytics,True,False,False,0,2,programmatic,DSP-ABM-AirCover-Strategic,stackadapt,display,dsp_abm_aircover_strategic,display-banner_abm,abm-strategic-accounts,2025-03-07T11:25:00,gated_content_download
PRO-00049,Jamie Martin,Analytics Manager,manager,1.0,Helix Analytics,True,False,False,0,3,g2,G2-Badge-LP-Integration,g2,review-site,g2_badge_lp_integration,gated-report_etl,etl-tools-comparison,2025-03-17T10:48:00,newsletter_signup
PRO-00049,Jamie Martin,Analytics Manager,manager,1.0,Helix Analytics,True,False,False,0,4,google,GGL-Brand-Syncflow-Exact,google,paid-search,ggl_brand_syncflow_exact,text-ad_competitor,pipeform-alternative,2025-03-31T10:08:00,trial_signup
PRO-00050,Morgan Moore,BI Analyst,ic_analyst,0.75,Stratum Data,False,False,False,0,1,linkedin,LI-MOFU-Trial-AnalyticsTeams,linkedin,paid-social,li_mofu_trial_analyticsteams,single-image_product-feature_cta-demo,li-retarget-site-visitors-30d,2025-02-10T13:36:00,gated_content_download
PRO-00050,Morgan Moore,BI Analyst,ic_analyst,0.75,Stratum Data,False,False,False,0,2,programmatic,DSP-Awareness-DataEngineers,stackadapt,display,dsp_awareness_dataengineers,display-banner_awareness,retarget-site-visitors-14d,2025-02-17T13:10:00,gated_content_download
PRO-00051,Quinn Taylor,Data Engineering Manager,manager,1.0,Crestline Systems,True,False,False,0,1,linkedin,LI-ENT-Awareness-DataIntegration,linkedin,paid-social,li_ent_awareness_dataintegration,single-image_pain-point_cta-trial,li-abm-strategic-accounts,2025-06-09T13:14:00,newsletter_signup
PRO-00051,Quinn Taylor,Data Engineering Manager,manager,1.0,Crestline Systems,True,False,False,0,2,programmatic,DSP-Retarget-HighIntent-14d,stackadapt,display,dsp_retarget_highintent_14d,display-banner_retarget,lookalike-data-engineers,2025-06-24T16:12:00,demo_request
PRO-00051,Quinn Taylor,Data Engineering Manager,manager,1.0,Crestline Systems,True,False,False,0,3,g2,G2-Badge-LP-Integration,g2,review-site,g2_badge_lp_integration,gated-report_etl,etl-tools-comparison,2025-07-11T10:15:00,newsletter_signup
PRO-00052,Elliot Kim,BI Analyst,ic_analyst,0.75,Conduitly,True,False,False,0,1,google,GGL-Competitor-Streamlink-Alt,google,paid-search,ggl_competitor_streamlink_alt,text-ad_competitor,streamlink-vs-syncflow,2025-10-16T17:28:00,demo_request
PRO-00052,Elliot Kim,BI Analyst,ic_analyst,0.75,Conduitly,True,False,False,0,2,google,GGL-Competitor-Pipeform-Alt,google,paid-search,ggl_competitor_pipeform_alt,text-ad_rlsa,streamlink-vs-syncflow,2025-10-28T13:09:00,gated_content_download
PRO-00052,Elliot Kim,BI Analyst,ic_analyst,0.75,Conduitly,True,False,False,0,3,linkedin,LI-Retarget-SiteVisitors-30d,linkedin,paid-social,li_retarget_sitevisitors_30d,single-image_thought-leadership_cta-download,li-lookalike-closed-won,2025-11-10T17:03:00,newsletter_signup
PRO-00053,Morgan Thompson,Data Engineer,ic_analyst,0.75,Stratum Data,True,True,False,41855,1,linkedin,LI-ABM-Strategic-ENT,linkedin,paid-social,li_abm_strategic_ent,single-image_pain-point_cta-demo,li-lookalike-closed-won,2025-09-17T14:29:00,demo_request
PRO-00053,Morgan Thompson,Data Engineer,ic_analyst,0.75,Stratum Data,True,True,False,41855,2,g2,G2-Retarget-CategoryBuyers,g2,review-site,g2_retarget_categorybuyers,gated-report_etl,etl-tools-comparison,2025-10-03T11:20:00,newsletter_signup
PRO-00053,Morgan Thompson,Data Engineer,ic_analyst,0.75,Stratum Data,True,True,False,41855,3,g2,G2-Retarget-CategoryBuyers,g2,review-site,g2_retarget_categorybuyers,gated-report_etl,etl-tools-comparison,2025-10-22T13:45:00,gated_content_download
PRO-00054,Skyler Wilson,Director of Data,director,1.25,Horizon Analytics,False,False,False,0,1,linkedin,LI-Retarget-SiteVisitors-30d,linkedin,paid-social,li_retarget_sitevisitors_30d,single-image_product-feature_cta-demo,li-retarget-site-visitors-30d,2025-01-27T13:04:00,gated_content_download
PRO-00054,Skyler Wilson,Director of Data,director,1.25,Horizon Analytics,False,False,False,0,2,linkedin,LI-ENT-Awareness-DataPipeline,linkedin,paid-social,li_ent_awareness_datapipeline,single-image_social-proof_cta-demo,li-retarget-site-visitors-30d,2025-02-17T17:55:00,gated_content_download
PRO-00054,Skyler Wilson,Director of Data,director,1.25,Horizon Analytics,False,False,False,0,3,linkedin,LI-Retarget-SiteVisitors-30d,linkedin,paid-social,li_retarget_sitevisitors_30d,single-image_thought-leadership_cta-download,li-abm-strategic-accounts,2025-03-06T14:08:00,gated_content_download
PRO-00054,Skyler Wilson,Director of Data,director,1.25,Horizon Analytics,False,False,False,0,4,google,GGL-Brand-Syncflow-Exact,google,paid-search,ggl_brand_syncflow_exact,text-ad_competitor,streamlink-vs-syncflow,2025-03-25T13:52:00,gated_content_download
PRO-00055,Skyler Davis,Data Analyst,ic_analyst,0.75,Conduitly,True,True,True,70381,1,google,GGL-NonBrand-ETL-Tools,google,paid-search,ggl_nonbrand_etl_tools,text-ad_search,syncflow-alternative,2025-09-08T11:14:00,trial_signup
PRO-00055,Skyler Davis,Data Analyst,ic_analyst,0.75,Conduitly,True,True,True,70381,2,google,GGL-RLSA-HighIntent-Visitors,google,paid-search,ggl_rlsa_highintent_visitors,text-ad_competitor,etl-software,2025-09-16T16:49:00,newsletter_signup
PRO-00055,Skyler Davis,Data Analyst,ic_analyst,0.75,Conduitly,True,True,True,70381,3,linkedin,LI-Retarget-SiteVisitors-30d,linkedin,paid-social,li_retarget_sitevisitors_30d,single-image_social-proof_cta-demo,li-mid-analytics-directors,2025-10-07T17:08:00,trial_signup
PRO-00055,Skyler Davis,Data Analyst,ic_analyst,0.75,Conduitly,True,True,True,70381,4,programmatic,DSP-ABM-AirCover-Strategic,stackadapt,display,dsp_abm_aircover_strategic,display-banner_retarget,retarget-site-visitors-14d,2025-10-27T17:51:00,newsletter_signup
PRO-00056,Quinn White,Director of Data,director,1.25,Vaultbase,True,True,False,101025,1,google,GGL-Competitor-Pipeform-Alt,google,paid-search,ggl_competitor_pipeform_alt,text-ad_rlsa,syncflow-alternative,2025-04-10T13:43:00,trial_signup
PRO-00056,Quinn White,Director of Data,director,1.25,Vaultbase,True,True,False,101025,2,programmatic,DSP-ABM-AirCover-Commercial,stackadapt,display,dsp_abm_aircover_commercial,display-banner_awareness,abm-strategic-accounts,2025-04-25T16:26:00,trial_signup
PRO-00056,Quinn White,Director of Data,director,1.25,Vaultbase,True,True,False,101025,3,linkedin,LI-Retarget-SiteVisitors-30d,linkedin,paid-social,li_retarget_sitevisitors_30d,single-image_pain-point_cta-trial,li-retarget-site-visitors-30d,2025-05-02T15:55:00,gated_content_download
PRO-00056,Quinn White,Director of Data,director,1.25,Vaultbase,True,True,False,101025,4,linkedin,LI-ABM-Strategic-ENT,linkedin,paid-social,li_abm_strategic_ent,single-image_product-feature_cta-demo,li-ent-data-engineers,2025-05-12T12:28:00,demo_request
PRO-00057,Indigo Chen,Chief Analytics Officer,c_suite_vp,1.5,Gridlane,True,True,False,172210,1,linkedin,LI-MOFU-Demo-DataEngineers,linkedin,paid-social,li_mofu_demo_dataengineers,single-image_pain-point_cta-trial,li-retarget-site-visitors-30d,2025-07-17T09:23:00,trial_signup
PRO-00057,Indigo Chen,Chief Analytics Officer,c_suite_vp,1.5,Gridlane,True,True,False,172210,2,programmatic,DSP-Awareness-DataEngineers,stackadapt,display,dsp_awareness_dataengineers,display-banner_awareness,abm-strategic-accounts,2025-07-28T08:18:00,trial_signup
PRO-00057,Indigo Chen,Chief Analytics Officer,c_suite_vp,1.5,Gridlane,True,True,False,172210,3,g2,G2-GridReport-ETL-Gated,g2,review-site,g2_gridreport_etl_gated,gated-report_etl,data-integration-review,2025-08-11T15:39:00,gated_content_download
PRO-00058,Logan Taylor,Analytics Engineer,ic_analyst,0.75,Nexlayer,False,False,False,0,1,google,GGL-Competitor-Streamlink-Alt,google,paid-search,ggl_competitor_streamlink_alt,text-ad_rlsa,etl-software,2025-01-27T11:26:00,gated_content_download
PRO-00058,Logan Taylor,Analytics Engineer,ic_analyst,0.75,Nexlayer,False,False,False,0,2,google,GGL-RLSA-HighIntent-Visitors,google,paid-search,ggl_rlsa_highintent_visitors,text-ad_competitor,pipeform-alternative,2025-02-17T15:38:00,gated_content_download
PRO-00058,Logan Taylor,Analytics Engineer,ic_analyst,0.75,Nexlayer,False,False,False,0,3,g2,G2-Badge-LP-Integration,g2,review-site,g2_badge_lp_integration,gated-report_etl,pipeline-software-evaluation,2025-02-26T12:27:00,gated_content_download
PRO-00059,Morgan Jackson,Chief Analytics Officer,c_suite_vp,1.5,Datavera,True,False,False,0,1,linkedin,LI-MOFU-Trial-AnalyticsTeams,linkedin,paid-social,li_mofu_trial_analyticsteams,single-image_pain-point_cta-demo,li-lookalike-closed-won,2025-09-17T16:01:00,demo_request
PRO-00059,Morgan Jackson,Chief Analytics Officer,c_suite_vp,1.5,Datavera,True,False,False,0,2,g2,G2-Badge-LP-Integration,g2,review-site,g2_badge_lp_integration,gated-report_etl,pipeline-software-evaluation,2025-09-29T08:22:00,newsletter_signup
PRO-00059,Morgan Jackson,Chief Analytics Officer,c_suite_vp,1.5,Datavera,True,False,False,0,3,google,GGL-Brand-Syncflow-Exact,google,paid-search,ggl_brand_syncflow_exact,text-ad_rlsa,pipeform-alternative,2025-10-07T17:47:00,gated_content_download
PRO-00060,Parker Clark,Data Platform Manager,manager,1.0,Ember Analytics,False,False,False,0,1,google,GGL-Competitor-Pipeform-Alt,google,paid-search,ggl_competitor_pipeform_alt,text-ad_search,syncflow-alternative,2025-03-11T09:45:00,gated_content_download
